ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,Phenograph2488198336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.010078793,-0.086755992,-1.474380161,-2.327030587,-0.881611654,0.114981184,0.763853621,-0.526308463,-0.651484762,-0.713873061,2.106354188,-0.086951206,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.741065465,-0.086755992,-1.325756922,-0.4586392,-1.023449572,-0.913225177,0.028903927,-0.677530955,-0.567691481,0.245726066,-0.275959466,-0.378086048,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.250905082,-0.086755992,0.101696943,-0.689220009,-0.633722893,-0.310842875,1.032553455,-0.644158861,-0.43515816,-0.122983491,-0.275959466,-0.532088943,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.749260016,-0.086755992,-1.231025509,0.177472977,-0.14910624,0.055035659,0.402788219,-0.696055051,-0.601859158,-0.669949588,-0.275959466,0.085334825,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.564744747,-0.086755992,-0.188335463,0.030936187,-0.2675069,-0.671872035,-0.985924866,-0.651237029,-0.60712422,0.354712241,-0.275959466,0.050711426,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.602274701,-0.086755992,-0.92779181,0.049296425,-1.785188081,0.409542677,-1.301541477,-0.722325588,-0.608647172,-0.292689333,-0.275959466,-0.870270975,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.787443249,-0.086755992,0.362564169,0.422938395,-0.802929351,0.646664605,-1.237859541,0.171014742,-0.462993671,-0.599392113,-0.275959466,-0.257712582,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.615923531,-0.086755992,-1.11920694,-0.356300569,-1.184717342,2.902253195,-0.569310941,-0.724096417,-0.638618865,-0.129158365,-0.275959466,-0.800470203,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.009134209,-0.086755992,-0.821408154,-0.193830662,-0.633722893,-0.805751037,-0.905185733,-0.70165536,-0.584761619,-0.7053331,-0.275959466,-0.045106816,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.008200683,6.313038518,0.744436962,-1.808126509,-0.946752789,-0.865727762,-1.09556011,-0.676620999,-0.50995989,-0.03395881,-0.275959466,-0.02327331,-0.076812388,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.113903109,-0.086755992,-1.419191816,-0.426314279,-1.117360523,-1.173886571,-1.30995792,-0.74207714,-0.615388772,-0.58303917,-0.275959466,-0.211041467,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.242086384,-0.086755992,-0.792249371,-0.085494094,-1.240800457,-1.287367012,-0.832931052,-0.807346149,-0.632622048,-0.167047368,-0.275959466,-0.190009219,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.808622402,-0.086755992,-0.376465551,0.732110933,-1.150437532,0.189503839,-1.204151208,-0.62862734,-0.594966713,0.01026833,-0.275959466,-0.920128669,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.613897064,-0.086755992,-1.059413792,0.464222495,-0.680465298,-0.663221201,-1.273828799,-0.599729749,-0.539378863,0.16083471,-0.275959466,-0.685838042,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.846563751,-0.086755992,0.247376282,-0.644439943,-0.854471872,1.469004016,-0.262021237,-0.501696551,-0.571551952,-0.053533639,-0.271217143,-0.511366299,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.884831742,-0.086755992,1.12120355,-0.053239858,0.091030309,-1.049612611,-0.976145197,-0.743765471,-0.60736017,-0.43092061,-0.275959466,-0.141131461,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.743311872,-0.086755992,-0.278409129,-0.462171502,-0.338547296,-0.399583716,0.652756574,-0.667157461,-0.567856429,-0.145678725,-0.275959466,0.200007521,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.214811206,-0.086755992,-0.386987167,0.120118629,-0.86898225,1.540265932,-0.680407988,-0.752565895,-0.554990531,-0.504733584,-0.275959466,-0.521267118,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.798757572,-0.086755992,0.539194567,0.988281045,-0.898059249,-0.96945143,-0.646820508,-0.537877455,-0.556087623,0.028249584,-0.275959466,0.171329684,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.859709619,-0.086755992,-1.052555129,-0.594970785,-0.654282388,1.268887059,0.541659527,-0.587243136,-0.463499705,-0.451432274,-0.275959466,-0.262745742,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.473055278,-0.086755992,-1.137753135,-0.22385921,-0.919713923,-0.502160046,-0.268030814,-0.613062912,-0.526314844,0.617165569,-0.275959466,-0.742105716,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.810178556,-0.086755992,-0.298385192,0.424634458,-1.258962928,1.753043371,-0.838637115,-0.317078231,-0.42873579,-0.424408682,-0.275959466,-0.652878,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.534156006,-0.086755992,-1.084178095,0.458152788,-1.412046609,-0.654218071,0.933766752,-0.48294319,-0.566721202,0.406678597,-0.275959466,-0.630758524,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.921242566,-0.086755992,-0.577279732,-0.353627981,-1.592466661,-1.06943013,-0.489955907,-0.829840193,-0.601859158,-0.776086578,-0.275959466,-0.454790192,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.153807752,-0.086755992,-1.537071408,0.544682677,-0.922335037,-0.395140419,-0.660002408,-0.680000834,-0.592012808,-0.472923606,-0.275959466,-0.454790192,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.887627903,-0.086755992,0.278594289,-0.546413486,-0.684483136,1.347099469,0.493356464,-0.67302074,-0.614844924,0.423468184,-0.275959466,0.470106158,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.114088956,-0.086755992,-0.735191183,-0.684804632,-0.848580906,0.665853991,-0.911148008,-0.466603241,-0.542124634,-0.379918053,-0.275959466,-0.915015059,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.885636675,-0.086755992,-1.408838442,-0.489250438,-1.372579722,0.119346528,-0.638746595,-0.838536228,-0.643979655,-0.834031953,-0.275959466,-0.482488911,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.749862191,-0.086755992,-0.575634788,0.086159204,-1.135237761,0.9602732,4.483321874,-0.632058104,-0.611300863,-0.061264376,-0.275959466,-0.46389662,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.742171665,-0.086755992,-0.873949402,-0.406047152,-1.361528994,0.453295328,-1.013699128,-0.833479149,-0.63540239,-0.163806286,-0.275959466,-0.567800965,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.865281087,-0.086755992,0.486635007,0.008348262,-0.701642651,-0.101194278,-0.060116143,-0.659041162,-0.505492564,-0.558517913,-0.275959466,-0.12702202,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.350719809,-0.086755992,0.703786499,0.033994707,-0.649516575,0.029774615,-1.365855805,-0.512794649,-0.473546973,-0.103991088,-0.275959466,-0.705646514,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.210714238,-0.086755992,-0.235241687,0.101761752,-0.890397326,-0.592394308,-1.680281409,-0.594843683,-0.537929232,-0.516495359,-0.275959466,-0.642659764,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.12132575,-0.086755992,-1.220242535,-0.598109051,0.70788901,0.021905818,-1.283506242,-0.754920514,-0.471668528,-0.62196491,-0.275959466,-0.620982505,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.631557408,-0.086755992,0.3030668,-0.080143256,-0.906870461,0.397637194,0.319465434,-0.631196014,-0.513176364,-0.62440203,-0.275959466,-0.521267118,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.805411152,-0.086755992,-0.55675416,0.685131846,-1.434599115,1.047469287,-1.680281409,-0.686021166,-0.597551379,-0.134468528,-0.275959466,-0.704078662,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.006057731,-0.086755992,-0.82075471,-0.062072916,-0.337439453,-0.101792599,-0.90065301,-0.048347195,-0.429077786,-0.520157374,-0.275959466,-0.485890508,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.771293708,-0.086755992,-0.571938232,0.217158808,-0.513415962,-0.205955534,-0.612040574,-0.686175533,-0.596557277,-0.475213346,-0.275959466,0.546625027,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.889786403,-0.086755992,0.430599682,0.015577299,-0.630736042,-0.34400882,-0.550480933,-0.426398626,-0.485427458,-0.019937564,-0.275959466,-0.111138291,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.013402043,-0.086755992,0.947501808,-0.161827734,-0.586277906,-0.128302784,-0.398392407,-0.23377593,-0.497588835,-0.552911817,-0.275959466,-0.915015059,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.936579389,-0.086755992,0.135759116,0.570237131,-1.033164498,-0.639911482,-0.728021008,-0.709968706,-0.548251251,-0.515144261,-0.275959466,-0.720697893,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.113542303,-0.086755992,-1.412931963,0.421816001,-1.354640228,-0.98563112,-1.680281409,-0.727433748,-0.601337003,-0.596722748,-0.275959466,-0.711632858,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.914944306,-0.086755992,-1.945930311,-1.045976353,-1.293645949,-1.07771259,-1.333103138,-0.787028948,-0.513310384,-0.271334224,-0.275959466,-0.482488911,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.668285684,-0.086755992,0.853229128,-0.198739353,-0.600156372,-0.22364477,-1.283506242,-0.498053041,-0.502301618,-0.327319296,-0.275959466,53.11453201,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.831867339,-0.086755992,-0.624859413,-0.125937714,-0.382025571,-0.704522659,-0.724118301,-0.619994908,-0.545552024,-0.166789968,-0.275959466,0.531465829,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.031421985,-0.086755992,-1.106975318,-0.257936582,-0.646000811,-0.047037478,-0.860713031,-0.756324161,-0.625963884,-0.411797861,-0.275959466,-0.116956638,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.713053013,-0.086755992,0.112896448,0.2628895,0.308883124,1.412759516,-0.398392407,-0.329277939,-0.495821541,-0.280852884,-0.275959466,-0.045701422,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.786198357,-0.086755992,-0.284137961,-0.412999817,-0.549333822,0.631198458,0.666839299,-0.550662635,-0.521285504,-0.296699527,-0.275959466,-0.370523667,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.847017743,-0.086755992,-0.574885406,-0.352792797,-0.196466504,0.549060057,0.819402145,-0.785155956,-0.598412935,-0.494470346,-0.275959466,-0.288597879,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.937122496,-0.086755992,-1.803401757,-2.385533672,-1.101431545,0.555585951,-0.05886505,-0.631924963,-0.642965452,-0.667530684,3.691618209,-0.232002659,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.782739372,-0.086755992,-1.082922943,0.077264645,0.147608666,0.034537891,0.12671875,-0.676906045,-0.44601793,-0.359314906,-0.275959466,-0.246549222,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.992033546,-0.086755992,-1.483275845,-0.515894811,-0.728572998,0.211789102,-1.092120573,-0.7597053,-0.596993902,-0.221863607,-0.275959466,-0.165420047,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.840205748,-0.086755992,-0.881337804,0.185653837,-0.279256584,-1.156516834,-1.298650332,-0.811620904,-0.620449467,-0.676846281,-0.275959466,-0.102107269,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.731786759,-0.086755992,0.187565156,-0.469354882,1.047363582,2.560492727,-1.387920759,-0.570156191,-0.405565546,0.091260779,-0.275959466,-0.390645791,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.194938169,-0.086755992,-0.181629112,-0.141655141,-1.021532153,0.507057983,-1.022469948,-0.700279845,-0.535353109,-0.60391194,-0.275959466,-0.502898493,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.442991579,-0.086755992,-1.763212048,-0.330470613,-0.859510197,-0.13302491,0.055609948,-0.810441348,-0.50995989,-0.520783802,-0.275959466,-0.288597879,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.805117495,-0.086755992,-1.34353533,0.259852468,-0.960996477,-0.951202069,0.964886373,-0.551567098,-0.527829192,-0.671096881,-0.275959466,-0.565585068,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.193017407,-0.086755992,-0.91322571,0.169826165,-1.270287996,0.072574987,-0.660002408,-0.693761592,-0.50995989,-0.607760779,-0.275959466,-0.359823156,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.34153036,-0.086755992,-0.405085322,-0.645284281,0.061383821,0.221204549,-0.198987451,0.231878694,-0.474221286,-0.597599062,-0.275959466,2.632693666,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.591064601,-0.086755992,-0.30784128,-1.091727974,0.608657981,0.203015617,0.541659527,-0.492344875,-0.602880261,-0.418922886,0.400756794,0.150888459,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.023867976,-0.086755992,-0.311845362,0.600448131,-1.267119025,1.528243346,-1.40709195,-0.631048631,-0.478322437,-0.513692748,-0.275959466,-0.879806599,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.355964163,-0.086755992,-1.40616839,-0.240442986,-1.258029491,0.698286939,1.164886863,-0.662771918,-0.608023133,-0.571718461,-0.275959466,-0.487217961,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.905819702,-0.086755992,-0.870587137,-0.555286901,-0.376435507,0.721763971,-1.013699128,-0.757061076,-0.580722326,-0.471235928,-0.275959466,-0.288597879,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.669236533,-0.086755992,-0.878564084,0.766090328,-0.512417853,-0.88191683,-0.9954366,-0.635136995,-0.525381342,-0.582885972,-0.275959466,-0.161107886,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.838874423,-0.086755992,-0.472660675,-0.381240995,-0.84704697,-0.765927962,-1.461010922,-0.709151913,-0.63269378,-0.566008261,-0.275959466,-0.257983506,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.417321697,-0.086755992,-1.655597656,-0.378410162,-0.982646883,3.295134136,0.09727134,-0.151710065,-0.479939462,-0.726786133,-0.275959466,-0.645357378,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.860363657,-0.086755992,-0.334223412,-0.364414141,-1.164666536,0.792712058,-0.821283624,-0.760768442,-0.621044314,-0.401615935,-0.275959466,-0.204645062,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.117181421,-0.086755992,-0.605016203,0.514368056,-1.096311517,1.422313163,-1.455084692,-0.788041376,-0.605584804,-0.441706465,-0.275959466,-0.288597879,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.876142816,-0.086755992,-1.212950954,1.410678119,-0.606377753,-0.977634261,-0.722548247,-0.588104281,-0.484080211,-0.387075631,-0.275959466,-0.061277359,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.994280162,-0.086755992,-1.298641399,-0.336128309,0.584213974,0.063899621,-0.33636552,0.50231457,-0.236300175,-0.369628139,-0.275959466,-0.49499801,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.257449223,-0.086755992,-1.482667537,-0.103446636,-1.373186905,4.065785213,-0.398392407,0.349444961,-0.420888292,-0.455419207,-0.275959466,-0.342290781,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.066453956,-0.022187123,-1.745615514,-2.374335581,-1.019769676,0.746037928,-0.922801544,-0.424917163,-0.647228619,-0.654107411,4.350538476,-0.300348851,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.975998662,15.48614852,0.336597281,-2.712794383,-1.123374524,-0.818422862,0.224239394,-0.747428546,-0.611049084,-0.795248849,-0.275959466,-0.620982505,-0.076812388,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.828304117,-0.086755992,-0.364416085,-0.132072798,-0.965396966,0.023521908,4.687476153,-0.598816094,-0.550492697,-0.410581259,-0.275959466,0.042435589,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.233534771,-0.086755992,-0.87894049,-0.091683977,0.121523839,0.731274184,2.287470263,-0.637189589,-0.544422115,-0.59675512,-0.275959466,-0.454790192,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.656233644,-0.086755992,-0.339677623,-0.03396997,-0.797876977,-0.365027236,-1.223718203,-0.459640211,-0.472507791,-0.801133746,-0.275959466,-0.336406627,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.843192653,-0.086755992,-1.01915643,0.313759785,-1.231626556,-0.258723426,0.898757178,-0.728163485,-0.534849275,-0.461117487,-0.275959466,-0.537886349,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.809075613,-0.086755992,-0.411601561,-0.070171668,-0.028826205,-0.062542797,-1.680281409,0.047790339,-0.428271652,-0.506194825,-0.275959466,-0.380926942,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.876307839,-0.086755992,0.7285004,0.565315759,-0.651412069,0.82499443,-0.291568324,-0.707001108,-0.579406496,-0.47569646,-0.275959466,-0.500115369,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.359608341,-0.086755992,-0.777940818,0.437905368,-0.562432179,-0.368778278,-0.771305571,0.097023271,-0.477795146,-0.665067799,-0.275959466,0.240195844,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.747776114,-0.086755992,-1.285433539,-0.120323188,-0.452211929,0.211018747,-0.013825707,-0.716604449,-0.262291363,-0.637729778,-0.275959466,-1.126207137,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.981952106,-0.086755992,-0.433477682,-0.49953642,-0.769689007,1.536201646,-0.818321563,-0.568728502,-0.568189167,-0.385062817,-0.275959466,-0.649636352,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.991896529,0.25416764,-0.57458253,-1.216980232,-0.433267823,-0.326737041,0.402788219,-0.818869812,-0.558207005,-0.562550222,-0.275959466,-0.17226326,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.598788085,-0.086755992,-0.327055777,-0.125850586,-1.189174779,0.067989542,-0.373257329,-0.698888148,-0.61086889,-0.545352284,-0.275959466,-0.950108458,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.139610526,-0.086755992,-1.675845864,-2.284690444,-1.318926581,0.244573556,-0.758739085,-0.585747044,-0.646326545,-0.753674901,2.841022201,-0.272514752,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.719892205,-0.086755992,-0.245295527,-0.621013334,-0.114024563,0.830230638,-1.063075593,-0.772461232,-0.530807409,-0.363684438,-0.275959466,-0.417858567,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.121448559,-0.086755992,-0.25040582,0.329544359,-0.979988062,-0.087432915,-0.80319946,-0.700279845,-0.614354233,-0.198213297,-0.275959466,-0.635560778,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.728929518,-0.086755992,-0.343257379,0.317230679,-0.787019998,-0.907956954,-0.830048908,-0.718989647,-0.614987624,-0.160952199,-0.275959466,0.376171372,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.659854443,1.398696979,-0.003102389,-0.578292418,0.459811437,-0.411510458,-0.013825707,-0.667157461,-0.508811149,-0.386551691,-0.275959466,0.143502134,-0.076812388,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.943322867,-0.086755992,-1.605280285,-0.48194258,-0.76478967,1.449412214,-0.430439632,-0.453636374,-0.489856925,-0.095960161,-0.275959466,-0.579434427,0.106453676,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.983440374,-0.086755992,-1.324953308,-0.39159088,-1.14141653,0.124543366,-1.415764631,-0.697838853,-0.553356766,-0.204504305,-0.275959466,-0.417858567,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.984537497,-0.086755992,-0.778830763,-0.855690539,-0.887605269,0.510562719,-1.39783129,-0.826393525,-0.613541268,0.152642398,-0.275959466,-0.702670252,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.964141405,-0.086755992,-1.953694061,-2.463790598,-0.985377565,0.119346528,-0.32910111,-0.718183837,-0.643255224,-0.422028258,3.018683702,-0.131388935,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.997497316,-0.086755992,-0.335675834,0.073893683,-1.071601814,-0.474245329,-1.535372217,-0.690610578,-0.551913903,-0.851283301,-0.275959466,0.004767682,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.814042426,-0.086755992,0.780392159,-0.336363115,0.92164755,-0.862855825,-0.955735451,-0.67302074,-0.614844924,-0.590384334,-0.275959466,-0.187437341,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.602628964,-0.086755992,1.84738547,-0.339068093,2.636791631,-0.808289028,-0.046501309,-0.597526229,-0.544647359,-0.39973006,-0.275959466,-0.26578717,-0.076812388,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.232979049,-0.086755992,-1.74823757,-2.50042512,-1.27616062,-0.45671308,-1.258393889,-0.723489473,-0.642283203,0.426247547,2.438915162,-0.450582792,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.317798662,-0.086755992,-0.455591257,-0.134202424,1.158939141,0.286944548,-0.09318074,-0.787028948,-0.598030021,-0.351255627,-0.275959466,0.597761123,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.548390042,-0.086755992,-0.953288732,0.654509531,-1.063649266,-0.454545652,-0.914094879,0.047421276,-0.214192132,-0.535404602,-0.275959466,0.286389318,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
