CD107a,CD45,CD86,FerritinHC,HLADR,Mac2,MerTK,PLP,S100B,TIM3,Vimentin
-0.395644665,-0.298250973,-0.739946961,-0.538415372,-0.301890373,-0.779364228,-0.892521262,-0.565407038,0.333225965,-0.753464758,-0.146125302
-0.580678463,-0.616707027,-1.216629505,-0.502053559,-0.341457456,-0.423062325,-1.037875652,-0.676255584,1.097267032,-0.517981946,-0.146125302
-0.464998126,-0.395582289,-0.5197469,-0.130329892,-0.982728243,-0.638265133,-0.588971496,-0.565301955,0.419528872,-0.266750753,-0.146125302
-0.476399988,-0.561072052,-0.993026137,-0.465955257,-0.76240468,-0.311936736,-0.802285194,-0.581932187,0.564668059,-0.245763496,-0.146125302
-0.32241872,-0.32174927,-0.657137632,-0.62895602,-0.83797276,-0.16950956,-0.789167106,0.136279225,-0.143105105,-0.866275072,-0.096461922
-0.340146363,-0.418995947,-0.389359474,-0.388727844,-0.630392611,-0.643004775,-1.011544228,0.041139577,0.415100843,-0.15826872,-0.146125302
-0.487903863,-0.616707027,-1.186484694,-0.985265911,0.952725351,-1.141753078,-1.131519437,-0.684511244,0.103739925,-0.558144867,-0.146125302
-0.436938226,-0.19379364,-0.791328609,-0.317604065,-0.420151174,0.044246815,-1.003753662,-0.484490812,0.068427883,0.125992134,-0.047354225
-0.310840279,0.686789632,-0.565043926,-0.55756098,-0.33274743,0.216335505,-0.785266817,-0.327775151,0.029065344,-1.072568178,-0.146125302
-0.451679796,1.082943559,-0.532776713,-0.291057855,-1.308818698,-0.866588473,-1.036749125,-0.406043053,0.231405556,-0.688510239,-0.146125302
-0.33573851,0.236439914,-0.237931043,-0.356810987,-0.423220396,-0.626522243,-0.564295709,-0.598872244,-0.131884992,-0.538811743,-0.146125302
-0.438021541,0.019748149,-0.61779654,-0.141569793,-0.769522965,-0.108796611,-0.734290659,-0.336473048,0.200012714,0.103088267,-0.146125302
-0.14570199,0.838265717,0.115276732,-0.060286351,-0.285676956,0.998385429,-0.482843459,0.275762141,1.97837162,-0.249001175,-0.146125302
-0.37450859,-0.582747996,-0.88845396,-0.679291606,0.205683768,-0.914708912,-0.722567439,-0.565790355,0.339713305,-0.685737312,-0.146125302
-0.304354191,0.405943364,-0.316362649,-0.404022306,-0.405133933,0.479038656,-0.594190836,-0.233651057,-0.261631668,-0.265762299,-0.05793684
-0.413950413,-0.346480012,0.104981735,-0.415504068,-0.681730628,0.215488911,-0.762426317,-0.214834645,0.430313736,-0.282427996,-0.146125302
-0.462665766,-0.565110505,-1.130277157,-0.386983722,-0.652918458,-1.070783854,-1.04215014,-0.327865005,0.320483029,-0.168506205,-0.146125302
-0.597115934,-0.616707027,-0.818580747,-0.615622699,-0.882682323,-0.505554497,-0.910266519,-0.678811908,0.469188273,-1.097046137,-0.146125302
-0.380894393,0.346872121,-0.335341841,-0.011839831,-0.2564632,1.2588588,-0.289244592,-0.393756598,-0.373158216,-0.157244965,-0.094388068
-0.445503891,-0.443342656,-0.601926208,-0.295190066,-0.434868097,0.111008398,-1.131519437,-0.381793737,0.062565424,-0.053641614,-0.146125302
-0.428543895,-0.238288045,-1.208967686,-0.237339392,-0.851146102,-0.104984961,-0.96012634,-0.531361282,0.587983608,-1.472557068,-0.146125302
-0.467838019,-0.522349656,-0.897813797,-0.425736666,-0.692686379,0.160606876,-0.847557008,-0.331794173,0.211206138,-0.561259091,-0.146125302
-0.525315583,-0.444914371,-0.860260487,-0.86632365,-0.8035326,0.113549493,-0.667077661,-0.638413489,-0.314861745,-1.002058268,-0.146125302
-0.273357451,0.145180315,-0.165634096,-0.10194499,-0.016714927,1.077335477,-0.390051126,-0.007152793,1.025298834,0.195201218,0.046918266
-0.506929517,-0.60834229,-0.914094269,-0.548525155,-1.291440129,0.03291849,-0.912663579,-0.424008161,0.458618104,-0.61029309,-0.146125302
-0.324467838,0.286343545,-0.59420073,-0.364599943,-0.730419397,0.383331299,-0.730293393,0.080706015,0.785189569,-0.535364449,-0.091615073
-0.624434531,-0.616707027,-0.963837266,-0.803770483,-1.150893211,-0.451413155,-0.90754354,-0.662773073,0.451381117,-0.773660839,-0.146125302
-0.391064405,-0.614405632,-1.008841038,-0.224738762,-0.77834028,-0.692700207,-1.270749927,-0.332899868,0.314574122,-0.016271001,-0.146125302
-0.512555003,-0.248215631,-0.470165253,-0.447696716,-0.520382583,0.039680358,-1.001579523,-0.500181377,0.524579406,-0.722401798,-0.146125302
-0.389383227,-0.037964065,-0.500506461,-0.414118737,0.083200559,-0.374267191,-1.114755511,-0.379871756,0.648809969,-0.469764769,-0.146125302
-0.368501633,0.32125178,-0.88800323,-0.13859427,0.02208079,-0.020077229,-0.937667906,0.126559809,1.288602352,-0.717976749,-0.146125302
-0.357563198,-0.487598538,-0.312145054,-0.540825844,-0.19589366,-0.671367586,-0.868716657,-0.185952827,0.796439111,-0.985571265,-0.146125302
-0.598060668,-0.616707027,-0.865770996,-0.312326491,-0.616479576,0.36765933,-0.885519862,-0.530742228,0.256652296,-0.963416815,-0.130591452
-0.186975196,2.372887373,0.091763347,-0.179628,-0.878430247,0.65317601,-0.5541749,0.159780979,0.642886639,-0.009710149,-0.146125302
-0.418254018,-0.24522154,-0.416562587,-0.444454312,-0.344524771,-0.210029215,-0.848165929,-0.448687732,0.203823835,-0.048197333,-0.146125302
-0.525058448,-0.148431718,-0.646428645,-0.571365237,-0.210993469,-0.627822518,-0.874606431,-0.626111686,0.763703883,-0.703124583,-0.146125302
-0.495316446,-0.584117293,-0.806002796,-0.617009699,-0.096702829,-0.288050652,-0.792808235,-0.356015086,0.497967869,-0.78393656,-0.146125302
-0.522544384,-0.616707027,-0.551670015,-0.521974385,-0.191359043,-0.564076722,-0.801503658,-0.593193769,0.905617177,-0.321968108,-0.146125302
-0.324639589,-0.099606559,-0.235478833,-0.661530137,0.02208079,0.712314069,-0.730814099,-0.326780409,0.061836269,0.052188095,-0.146125302
-0.397817403,-0.604611516,-0.699066579,-0.45192942,0.09421812,-0.188084707,-0.419518352,-0.553245723,0.299446285,0.101849377,-0.131150469
-0.489346027,-0.193155736,-0.723059177,-0.851855218,0.727595389,0.41692552,-1.055266976,-0.257723808,0.83131969,-0.868311465,-0.146125302
-0.347382873,0.393031627,-0.732947886,-0.487693161,-0.057665959,0.166123942,-0.730814099,0.054756276,1.121033072,-0.727037489,-0.13051492
-0.396118462,-0.1403175,-0.157951176,-0.128620028,-0.695639968,-0.032490641,-0.927817702,-0.594949841,-0.292776704,-0.310242414,-0.146125302
-0.43788141,-0.32975623,-0.893447578,-0.620704532,-1.112294316,1.187092185,-0.939328074,-0.437462687,0.50276804,-0.363996148,-0.146125302
-0.399931133,-0.421416909,-0.585408032,-0.486704439,-0.759111881,-0.023877252,-0.705485106,-0.126123384,0.378605187,-0.803961515,-0.146125302
-0.403949499,-0.43985337,-0.690705299,-0.430916637,-1.180254817,-0.811670959,-0.912663579,-0.667670667,0.093712769,-0.681036711,-0.146125302
-0.491115987,-0.330025971,-0.440457225,-0.607546091,-0.551552057,-0.446647197,-0.894685268,-0.165971145,0.634719133,-1.08987987,-0.056956969
-0.440244973,-0.607073247,-0.853596568,-0.432641447,0.12500973,-0.529604495,-0.802285194,-0.422596246,0.50510776,-0.209099025,-0.146125302
-0.243828356,0.519400418,-0.191491514,-0.582948804,-0.612499714,0.592934012,-0.418961585,0.92600584,0.789471686,0.607400775,-0.146125302
-0.370558351,0.294836849,0.16662176,-0.506386697,-0.459692001,-0.135897771,-0.590923488,-0.540103793,0.583271742,0.233902112,-0.146125302
-0.308423132,-0.474834949,-0.46623221,-0.373701692,-0.663882375,-0.237257004,-0.863660812,-0.515691996,-0.057169627,-0.330448717,-0.146125302
-0.49497053,-0.255531281,-0.399579018,-0.379899979,-0.590972364,0.456597775,-0.840151131,0.099710688,0.120978057,-0.692153573,-0.146125302
-0.493339747,-0.276144266,-0.330400497,-0.50879252,-0.424194276,-0.880899608,-0.945623815,-0.60786736,0.004554379,-0.367743403,-0.146125302
-0.255713522,0.378051966,-0.307238042,-0.568504989,-0.095403261,0.202034175,-0.583061397,0.293467164,0.331740588,0.000412308,-0.146125302
-0.052400239,1.532826066,-0.339450032,-0.563013673,-0.76240468,0.541990519,-0.483414233,1.221792579,-0.171360016,0.560855091,-0.146125302
-0.388623744,-0.578204453,-0.466476351,-0.569410324,0.576883316,0.386366814,-0.38853544,1.500127316,0.361366123,0.044628195,0.288985848
-0.407991141,-0.397773027,-0.791455925,-0.48337853,-0.011457562,-0.062190019,-0.703196764,0.486483037,0.473257303,-0.904696226,-0.146125302
-0.443737209,-0.392104894,-1.130277157,-0.517467499,-1.169136286,0.420598894,-1.011544228,0.282938361,0.113508202,-0.140353113,-0.042381376
-0.343037277,-0.473790169,0.050081342,-0.274529099,-0.677696943,-0.407375664,-1.054392576,-0.373285413,-0.137101382,-0.061524477,-0.146125302
-0.378118217,-0.575374305,-0.317275107,-0.556329787,0.400165826,-0.839362383,-0.781999886,-0.617939949,0.132446691,-0.464113593,-0.146125302
-0.246994913,-0.581401467,-0.542652786,-0.435684532,0.158012748,0.436962008,-0.933638275,-0.527778804,-0.084133305,-0.731567919,-0.146125302
-0.615705192,-0.616707027,-0.645935476,-0.503821731,-1.153759599,-0.218955934,-0.965960979,-0.682129323,0.796178341,-0.68963778,-0.146125302
-0.371261358,-0.183239982,-0.232987985,-0.88350451,-0.303631842,-0.462024599,-0.737934709,-0.546931982,-0.2602368,-0.156973615,-0.146125302
-0.417237222,-0.613945305,-0.611918628,-0.609695673,-0.58133626,0.048610315,-0.678279817,-0.420305133,0.009942611,-1.020606279,-0.146125302
-0.484583944,-0.28725177,-0.724752903,-0.781374216,-0.262117356,-0.469709337,-0.565807045,-0.145940736,0.380164832,-0.77653724,-0.146125302
-0.379244417,-0.606016636,-0.746494412,-0.534546077,0.420814544,0.124478951,-0.739711046,-0.195775703,0.020922761,-1.379997015,-0.146125302
-0.188001603,0.274818301,0.220074892,-0.789440393,-0.791919589,0.76741749,-0.499455005,0.656452179,0.437378824,0.066331729,0.36730361
-0.541264355,-0.59853065,-0.883652151,-0.777925491,0.468011588,-0.567534029,-0.97365123,-0.586115539,0.662590384,-1.458185554,-0.146125302
-0.197267443,0.568582475,-0.456209183,-0.638410449,-0.066060357,0.646606982,-0.64105159,0.41985479,0.515092432,-0.615992069,-0.146125302
-0.607087851,-0.616707027,-0.555617869,-0.514319539,-0.49389258,-0.017298106,-0.928405821,-0.667802036,1.067443252,-0.960994542,-0.146125302
-0.37766391,-0.569896579,-0.526982784,-0.437061936,-0.36548841,-0.335377872,-0.594487607,-0.645999849,0.813819528,-0.200788409,-0.146125302
-0.095182776,-0.551003993,-0.471450955,-1.120205641,-0.413258016,-0.78624928,-0.990471303,-0.253588825,0.395972669,-1.229092956,-0.146125302
-0.58559835,-0.585266769,-0.833563983,-0.822809935,-0.039873857,-0.181055933,-0.989351928,-0.284517944,0.996971369,-1.232490897,-0.146125302
-0.561642945,-0.616707027,-1.338000655,-1.119292617,-0.232762083,-0.463721752,-1.030173898,-0.425561994,-0.045043334,-1.228531003,-0.146125302
-0.360703945,-0.616707027,-0.164529279,-0.308337927,0.694128394,-0.230653822,-0.972591281,-0.495211035,0.556946039,-0.351757199,-0.146125302
-0.521700919,-0.385041237,-0.580420673,-0.922564447,-0.006524022,-0.228946373,-0.694839537,-0.213827193,0.308284789,-0.954344451,-0.146125302
-0.368852884,0.042457081,-0.641625941,-0.698320627,-0.454244375,0.415734172,-0.667985916,0.616952956,1.22079742,-0.37293309,-0.146125302
-0.226437345,0.801199019,-0.315267712,-0.781238973,0.059462078,0.591593623,-0.518788993,1.262609363,1.155265808,-0.238888919,-0.093310207
-0.525955141,-0.616707027,-1.108658791,-0.840957105,-0.290771842,-1.005511165,-1.0774647,-0.021843065,0.672863424,-0.94379884,-0.146125302
-0.630960703,-0.616707027,-1.027458429,-0.053204931,-0.62270087,-0.128164738,-0.812979043,-0.674681365,0.574803352,-0.241292223,-0.146125302
-0.440134794,-0.398357004,-0.475569099,-1.098104715,-0.6515342,0.276804417,-0.731474459,-0.330768764,-0.040091839,-0.764596641,-0.146125302
-0.417237222,-0.010631978,-0.48850438,-0.682690859,-0.079685584,-0.210724995,-0.826081514,0.213441968,0.426434785,-0.255066425,-0.146125302
-0.465290546,-0.616707027,-0.511994123,-1.00923264,-0.08796972,-0.796163738,-0.754454553,-0.683167815,0.369502634,-0.68427074,-0.146125302
-0.291101098,-0.021387165,-0.843195558,-0.48478207,-0.02679625,0.124478951,-1.145157218,0.221214443,0.580169022,-0.261138916,-0.146125302
-0.45736891,-0.493198633,-0.620245695,-0.699175477,-0.178762868,0.213938564,-0.762918413,0.858487785,0.611787438,0.061584443,-0.146125302
-0.332437277,-0.499532938,-0.094452344,-0.778262854,-0.702475369,1.084007025,-0.81974715,0.89176923,0.472471744,-0.29988727,-0.146125302
-0.49366188,-0.187266037,-0.686862051,-0.842628837,-0.966778874,-0.095385261,-0.881412446,0.479455143,0.572726488,-0.366620511,-0.146125302
-0.452798516,-0.255907118,-0.504741549,-0.727737129,-0.728053153,1.174253106,-0.865030766,-0.049492087,0.867587686,0.308461547,-0.046823196
-0.526570499,-0.58036226,-1.079018712,-0.975078404,-0.408250719,-0.723894238,-0.879496098,-0.056454945,0.554768682,-0.441538006,-0.146125302
-0.257601827,-0.594355285,-0.222464591,-0.00329091,-0.843659103,-0.085716493,-1.070113897,-0.310479671,0.999647915,-0.206988841,-0.146125302
-0.403776914,0.011574801,-0.501287937,-1.05321753,-0.625386834,0.103465773,-1.00474298,1.294368982,0.419905216,-0.274862289,-0.146125302
-0.425693065,0.132132679,-0.863651574,-0.945144832,-0.350070715,-0.36860764,-0.238810226,0.389077246,-0.259889901,-0.357637167,-0.146125302
-0.469826341,-0.508327186,-0.914596975,-0.865720689,-0.923752725,-0.010550657,-1.001579523,0.850008667,0.518394291,-0.502414882,-0.146125302
-0.497121245,0.476107091,-0.702611029,-1.151631474,-0.308174759,-0.135036215,-0.694839537,1.000605822,-0.011637768,-1.091437817,-0.146125302
-0.359041184,-0.012143142,-0.260713309,-0.965820313,0.230360538,0.72341311,-0.431832165,2.137726307,0.881165087,-0.17976743,-0.146125302
-0.296420097,-0.413757056,-0.16024366,-0.474340528,-0.996619642,0.10125386,-0.776569784,-0.140642479,0.696572721,-0.566282034,-0.146125302
-0.48364684,-0.156288654,-0.558043659,-0.870560288,-0.972351551,-0.045651849,-0.696635187,1.094307423,0.26788491,-0.726819158,-0.146125302
-0.249677196,0.644625485,-0.542126,-0.941984415,-0.532857955,0.307406485,-0.627234876,1.997252226,0.395686328,-0.101751462,-0.146125302
-0.507835448,-0.591214597,-0.344812691,-0.80387336,-0.557616711,-0.202458888,-0.648981869,0.459118843,0.325575083,-0.115087524,-0.146125302
-0.443148345,-0.209704667,-0.212220535,-0.722183108,-0.446431369,-0.371376783,-0.611626923,-0.381868392,0.494142532,-0.416253358,-0.146125302
-0.393375784,-0.367348969,-1.002532721,-0.860978186,-0.675444365,0.044246815,-0.794520497,0.725208342,0.746686995,-0.429562092,-0.146125302
-0.312246829,1.80089581,-0.977713764,-0.933908701,0.139992058,0.950296879,-0.436152995,1.501426458,0.743309736,-0.652739286,-0.146125302
-0.433756709,0.225784197,-1.017132044,-1.152914762,0.450849026,0.324757665,-0.727743924,0.994474053,-0.282995433,-0.90048641,-0.146125302
-0.328493088,-0.064692475,-0.836167872,-0.895510912,-0.197686419,0.441528469,-0.842144072,0.856777847,0.121630929,-0.759066284,-0.146125302
0.546564341,-0.556172788,0.438094735,-0.366770267,-0.459486663,0.561110675,-0.179458216,-0.260394722,0.704770744,0.105032802,0.068055704
0.127905294,-0.556788445,-0.849239409,-0.881370842,0.420814544,0.446312368,-0.6238693,-0.681312621,0.904058218,-1.013098717,-0.146125302
0.547049105,1.321361899,0.424323976,-0.439607501,-0.135393798,2.400537968,0.29559961,-0.606853604,-0.059314702,1.568432212,-0.146125302
0.394736141,1.083552718,0.616565228,0.026553662,0.012698819,1.553505182,-0.028554194,-0.259533674,0.539801836,0.821819961,-0.146125302
0.158564895,1.772144675,0.587175667,0.111448124,-0.093108959,0.560594559,-0.297406167,-0.489632279,0.416361183,0.217295334,-0.146125302
0.213443398,1.659673095,0.34139356,0.087504126,-0.325203449,0.588980794,-0.260547429,-0.540057361,0.21581161,0.484766454,-0.146125302
0.259197295,1.907016516,1.119527578,-0.049755603,1.150475979,1.453401327,-0.193531543,-0.315729052,0.856892109,1.057884336,-0.146125302
0.627832592,0.662805796,0.884486318,-0.230530009,0.35566929,2.826440334,-0.136473656,-0.169848606,0.536697924,-0.037653834,-0.146125302
0.590416491,0.730761886,0.878622174,-0.033943772,-0.028868522,3.72049737,0.24216482,0.09334603,0.829164207,0.450861663,-0.146125302
-0.202620074,1.515922308,0.01816101,-0.224738762,0.163852781,0.000611791,-0.382044762,-0.55569762,0.727559566,0.373006225,-0.146125302
0.205675974,1.422332168,1.211703897,-0.36451903,0.677776277,0.800587177,-0.741758764,-0.366070747,0.994248927,0.158903748,-0.146125302
0.45837912,-0.492431492,0.824065685,-0.10107208,1.058788538,1.4074651,-0.809615552,-0.026183546,0.932517529,0.269646406,-0.111435585
0.674302638,-0.148567438,0.881444931,0.054458652,0.244425535,0.948379278,0.206121683,-0.464529246,1.242814422,1.270323157,-0.146125302
-0.291046828,0.648240268,-0.407608658,-0.343448132,0.400165826,0.394885391,-1.011544228,-0.202718943,0.73507762,-0.450037062,-0.146125302
0.487295568,1.54637754,0.961892664,-0.068837829,1.037522674,1.440567493,0.769040048,-0.3153193,0.532449484,0.976385891,-0.146125302
0.507158637,0.922462165,0.411632597,-0.15257363,0.545822978,1.116253138,-0.281965345,-0.431560844,1.155039549,0.536081791,-0.146125302
-0.043247711,1.858765841,0.594862163,0.083382189,0.616500795,1.104577899,0.326640636,-0.309042335,1.216300249,1.227020502,-0.146125302
0.330544144,1.48241961,0.775669634,0.11765337,-0.125813186,0.515505075,-0.629804969,-0.015243392,0.430324137,1.024160862,-0.146125302
0.591288924,-0.21779792,0.809230149,-0.182396546,0.377987564,1.227240801,0.252744645,-0.197175652,0.433264881,0.645500302,-0.146125302
-0.334968626,-0.616707027,-1.025412321,-0.978111684,-0.235013202,-0.565340936,-1.133054376,-0.684511244,1.152274013,-1.337489486,-0.146125302
0.449560285,-0.537121713,1.130484462,-0.312634826,-0.490576893,1.081169724,-0.004715102,-0.006182972,1.026718616,0.74598366,-0.146125302
1.006436706,2.115081072,1.741791368,0.379163325,0.561830103,2.980032444,0.064888261,1.581828833,2.048993826,0.258596689,-0.146125302
0.073503219,0.42582655,0.181232288,0.021152105,-0.73551333,0.900584161,-0.487843007,-0.213070035,0.965153933,-0.512599468,-0.146125302
0.121467762,0.065007269,0.462270021,-0.245543882,-0.182486951,0.772762001,0.100027189,0.427867204,0.605294585,1.044932604,-0.146125302
0.338352054,2.364710569,1.312589288,-0.252914578,-0.557616711,0.655976236,-0.517140985,1.277227759,1.024445534,1.057235837,-0.146125302
0.302889317,0.891613185,1.131407499,-0.320573509,0.833788753,0.754874349,0.763598979,-0.509120166,0.517314315,-0.450037062,-0.146125302
0.399354875,2.280753851,0.920257449,-0.186987877,0.163852781,1.120577335,-0.678279817,0.952471972,0.411618412,-0.016271001,-0.146125302
-0.337858289,-0.589468539,-0.687546432,-0.889942527,0.199053034,-0.203217566,-0.829585791,-0.460607767,1.05802393,-1.19050169,-0.146125302
-0.336206168,-0.395496577,-0.736824274,-0.618327379,-0.134222835,1.939752221,0.113937356,-0.028921859,-0.400664181,0.15656808,-0.146125302
-0.562789381,-0.616707027,0.585311413,-0.441543609,-0.959875464,-0.95219475,-0.979567945,0.555312514,1.300176382,-1.808108211,-0.146125302
0.88656199,-0.606609643,-0.427682787,-0.588575602,-0.677696943,-0.353377342,-0.368819982,0.742313683,0.727760255,-0.455667675,-0.146125302
-0.281828135,-0.555034339,-0.290529639,1.029263735,0.808565199,1.986658573,-0.577929854,-0.330757171,1.703709722,-0.200536653,0.323291957
-0.729188979,-0.616707027,-0.570733547,0.662696421,7.421286106,0.104392387,-0.884157479,0.88321656,1.534322739,-1.111507773,0.72393018
-0.800239563,-0.616707027,-1.007993579,1.985116839,9.918591499,-0.534333587,-0.864355505,-0.476332277,1.430057049,-0.752628982,-0.146125302
-0.315983564,-0.405716836,-0.907963693,1.394505978,2.76798749,-0.855481327,-0.263298094,-0.621350408,0.30764237,0.003773871,-0.146125302
-0.604057074,-0.537427783,-1.346708417,-0.20081462,0.660054803,-0.181451574,-0.967218459,-0.646421909,1.634723663,-0.527700722,-0.146125302
-0.46493721,-0.616707027,-0.343371481,0.974425554,2.661199808,-0.542371511,-0.775878668,0.52736634,0.37881124,-0.948346674,-0.146125302
-0.280819923,-0.616166711,0.240698233,2.172446489,3.236221552,0.109130196,-0.188112006,-0.43568635,0.378136694,-0.508791327,0.677921295
2.904094219,-0.595846474,-1.250721812,0.826994896,1.23024404,-1.333061457,-0.681000352,1.460803986,1.347840428,-1.283368349,-0.085765198
-0.288270652,-0.594376266,0.288963407,0.229339913,-0.525928915,-0.191382304,-0.797302842,0.488742977,2.360580444,-0.091085218,-0.072561428
-0.777583063,-0.616707027,-1.213944793,1.432791233,2.66285491,-0.81463033,-1.021356821,0.38885811,2.532620668,-1.751526237,-0.146125302
-0.109555997,-0.616707027,-0.376698077,0.976025403,1.300851703,0.393520057,-0.772655606,-0.100380756,1.116069317,-0.358352661,-0.076684475
-0.090466745,-0.603816748,-0.410740793,1.210597873,2.081498146,-0.341505349,-0.607372463,-0.610353172,1.414655209,-0.303880602,0.361691505
-0.705381751,-0.359244734,-0.478879601,0.809898734,3.486428022,-0.479373455,-0.975006938,-0.388403237,2.582922935,-1.101268053,-0.146125302
-0.167032436,-0.577184737,-0.032938987,0.404843956,2.15326333,-0.057054281,-0.180317819,-0.484501362,1.033401608,-0.061663751,0.178070292
-0.662214875,-0.616707027,-0.64939034,-0.422140151,0.78698504,-0.743365347,-0.887760341,0.312729985,1.964691877,-1.1169523,-0.041333456
-0.583853722,-0.616707027,0.585611582,1.039078832,1.819164515,-0.559227884,-0.820681572,0.115613244,1.114332199,-0.254224539,-0.145045504
-0.558570504,-0.613254905,0.381448716,2.41161108,2.234662056,-0.380552977,-0.51024735,0.338566691,1.132432938,-0.311663717,-0.146125302
-0.620345294,-0.615472496,-0.510505199,0.693005562,3.300147533,-0.488909602,-0.713592589,-0.322410375,2.070726395,-0.927334368,-0.146125302
-0.711771429,-0.616707027,-0.853530049,-0.350359529,1.12696898,-0.699214041,-0.890522361,0.39808771,1.85084033,-0.993327081,-0.146125302
-0.262235403,-0.61598587,-0.491555005,-0.386170179,0.966547608,-0.23148939,-0.737215757,-0.313706309,1.676918626,-0.573758125,-0.144374043
-0.440587938,-0.616707027,-0.287163943,-0.056061972,0.400704473,-0.304074496,-0.903492033,0.448245674,1.545789838,-0.289442062,-0.146125302
-0.66798979,-0.616707027,-0.516829193,0.289670467,0.122407347,-0.734849453,-0.997722208,-0.077082776,1.159327865,-0.532377243,-0.146125302
-0.551099122,-0.616707027,-0.792289019,1.610842109,3.579066753,-0.853635073,-0.775595546,0.261604249,1.206889153,-1.285451889,-0.13017109
-0.724271536,-0.590994835,-1.095666528,0.617617011,2.961318016,-0.983003318,-0.984104455,-0.214865431,1.573971629,-1.226673841,-0.146125302
-0.465997219,-0.569326997,-0.669375241,0.18621017,-0.590972364,-0.580170333,-0.857290447,0.460643113,1.66300261,-1.133593917,-0.146125302
-0.580555677,-0.614635766,-0.961654484,-0.229534134,0.806257129,-0.239380836,-1.059153438,-0.18943578,1.108367205,-1.441025615,-0.146125302
-0.79226011,-0.616707027,-0.977236748,0.803359032,4.153120518,-0.914211571,-0.930938601,-0.042285129,1.940656543,-1.188149571,-0.146125302
-0.633948207,-0.616707027,-0.191781431,1.878718019,3.153953075,-0.872088671,-0.796004415,1.44107914,0.648106635,-1.2881459,-0.146125302
-0.780229807,-0.034668408,-1.322353244,-0.373701692,1.053051353,-0.924827397,-0.823505044,-0.281484991,1.534968853,-1.068999887,-0.14178285
-0.450710893,-0.606895804,-0.395634621,-0.092422731,-0.339927465,0.145870477,-0.703337312,-0.648176014,1.663535833,0.464691252,0.012717071
-0.2531389,-0.585012555,0.195692837,-0.155721679,-0.4483715,0.892933369,-0.726847589,0.645385265,1.425228477,0.027620658,0.190108821
-0.759790719,-0.616707027,-1.125513792,0.484253198,1.165568113,-0.088876985,-1.062381148,1.324548125,1.703555226,-1.446369886,-0.146125302
-0.703064561,-0.616707027,-0.387726963,0.516369581,-0.251555026,-0.663393378,-0.848638654,-0.355737954,2.66143775,-1.030008554,1.777491331
-0.127966374,-0.410258651,0.595347047,-1.063429952,-0.141139194,0.704889238,0.514175057,-0.219336078,0.508516073,0.156175166,1.281080842
-0.651320457,-0.614765227,-0.041255917,0.350723028,0.980910838,-0.535621703,-0.931203723,-0.526379406,1.890010357,0.130620331,-0.146125302
-0.692003131,-0.616707027,-0.761960566,-0.060065836,2.029618502,-0.067957528,-0.97162348,0.0069472,2.083093405,-0.293359011,-0.146125302
-0.617635131,-0.599549592,-0.740179956,0.182602212,1.111159563,-0.758767843,-0.774919391,-0.639730573,2.483101845,-0.937463582,-0.146125302
-0.561094284,-0.616707027,-0.066348575,0.627616704,-0.405133933,-0.607940912,-0.919726491,-0.59335053,3.099867582,-0.337424695,-0.146125302
-0.517288566,-0.6145643,-0.469581932,0.722125173,0.894604027,-0.368382961,-0.74472028,-0.506115139,2.514702559,-0.425367415,-0.146125302
-0.65688926,-0.608216107,-0.384916186,0.496881634,0.823015511,-0.658249974,-0.886459172,-0.660591125,2.16703558,-0.332528532,-0.146125302
-0.435833722,0.422465295,0.274911523,0.437512606,0.481673896,-0.214118451,0.138593912,-0.130055532,1.4575423,1.031704307,-0.146125302
-0.586837113,-0.46524623,0.218703985,2.3514781,2.097489834,0.132607728,-0.411668271,-0.646447659,1.447329044,-0.022110159,-0.146125302
-0.47010234,-0.426024705,-0.767717004,1.41796577,2.239162207,-0.237548828,-0.942856193,0.050439104,1.063413143,-0.511930823,-0.146125302
-0.615647376,-0.493028969,-1.151895404,1.094020724,1.243586302,-0.507064939,-0.484180748,-0.505819023,2.590842247,-0.12519376,-0.146125302
-0.485380054,-0.418088108,0.114318542,0.861528218,1.205465555,-0.762221932,-0.521849573,-0.269490153,1.815978765,0.676086366,-0.146125302
-0.647671878,-0.616707027,-0.739268124,0.749849975,0.389392585,-0.792407334,-0.806617677,-0.593489587,2.985601902,-0.080374807,-0.146125302
-0.606570482,-0.616707027,-0.923475742,1.187174916,1.249879837,-1.022753,-0.890275538,-0.564110339,2.012683868,-0.649764597,-0.146125302
-0.53929776,-0.500198722,-0.2488406,0.649954677,-0.709233165,-0.029387288,-0.875208795,-0.269272059,2.05720067,0.468777269,-0.146125302
-0.086441033,-0.1599105,-0.080563225,0.778844535,1.520888567,-0.074629143,-0.068881989,-0.362332284,1.313603759,0.041804951,-0.146125302
-0.631378531,-0.616707027,-0.798141599,0.433953792,0.210573107,0.371509492,-0.972591281,-0.500639021,1.268798709,-0.456862032,-0.146125302
-0.507720411,-0.616707027,-1.000910521,0.706352413,-0.386779517,-0.34223482,-0.859648228,-0.417485625,2.863993168,-0.183104098,-0.146125302
-0.53379494,-0.545780838,-0.703682005,0.627078712,-0.122797765,-0.473636568,-0.729872286,-0.215562806,2.880823374,-0.183536127,-0.146125302
-0.544524968,-0.611303747,-0.622314513,1.103620648,0.952294409,0.09303131,-0.737421691,-0.270637482,3.070821285,-0.254189491,-0.146125302
-0.56891197,1.229239225,-0.342000574,0.031454585,1.492533088,-0.022802124,-0.812979043,-0.269470662,1.390461206,-0.779634118,-0.146125302
